id,URL,title,img_url,prod_name
74,https://www.amazon.fr/dp/1043498,https://www.amazon.fr/dp/1043498 not available,N/A,N/A
75,https://www.amazon.de/dp/1043773,https://www.amazon.de/dp/1043773 not available,N/A,N/A
76,https://www.amazon.fr/dp/1043773,https://www.amazon.fr/dp/1043773 not available,N/A,N/A
77,https://www.amazon.de/dp/000104396X,"5 antike Oden: nach Gedichten von Sappho. op. 57. mittlere Frauenstimme, Viola und Klavier. mittel. Stimmensatz. (Edition Schott) : Reutter, Hermann: Amazon.de: Books","https://images-eu.ssl-images-amazon.com/images/I/41uGG66YO-L._SX198_BO1,204,203,200_QL40_ML2_.jpg","  5 antike Oden: nach Gedichten von Sappho. op. 57. mittlere Frauenstimme, Viola und Klavier. mittel. Stimmensatz. (Edition Schott)   Sheet music – 7 May 1985  "
78,https://www.amazon.fr/dp/000104396X,"Amazon.fr - Funf antike oden op. 57 -ensemble de partitions - Hermann, Reutter - Livres","https://images-na.ssl-images-amazon.com/images/I/41uGG66YO-L._SX379_BO1,204,203,200_.jpg",  Funf antike oden op. 57 -ensemble de partitions   Partition – 1 janvier 1985  
79,https://www.amazon.de/dp/1048325,https://www.amazon.de/dp/1048325 not available,N/A,N/A
80,https://www.amazon.fr/dp/1048325,https://www.amazon.fr/dp/1048325 not available,N/A,N/A
81,https://www.amazon.de/dp/1049119,https://www.amazon.de/dp/1049119 not available,N/A,N/A
82,https://www.amazon.fr/dp/1049119,https://www.amazon.fr/dp/1049119 not available,N/A,N/A
83,https://www.amazon.de/dp/1057774,https://www.amazon.de/dp/1057774 not available,N/A,N/A
84,https://www.amazon.fr/dp/1057774,https://www.amazon.fr/dp/1057774 not available,N/A,N/A
85,https://www.amazon.de/dp/1057790,https://www.amazon.de/dp/1057790 not available,N/A,N/A
87,https://www.amazon.fr/dp/1057790,https://www.amazon.fr/dp/1057790 not available,N/A,N/A
88,https://www.amazon.de/dp/1057812,https://www.amazon.de/dp/1057812 not available,N/A,N/A
90,https://www.amazon.fr/dp/1057812,https://www.amazon.fr/dp/1057812 not available,N/A,N/A
91,https://www.amazon.de/dp/1057987,https://www.amazon.de/dp/1057987 not available,N/A,N/A
92,https://www.amazon.fr/dp/1057987,https://www.amazon.fr/dp/1057987 not available,N/A,N/A
93,https://www.amazon.de/dp/1059238,https://www.amazon.de/dp/1059238 not available,N/A,N/A
94,https://www.amazon.fr/dp/1059238,https://www.amazon.fr/dp/1059238 not available,N/A,N/A
95,https://www.amazon.de/dp/1060619,https://www.amazon.de/dp/1060619 not available,N/A,N/A
96,https://www.amazon.fr/dp/1060619,https://www.amazon.fr/dp/1060619 not available,N/A,N/A
97,https://www.amazon.de/dp/1060694,https://www.amazon.de/dp/1060694 not available,N/A,N/A
99,https://www.amazon.fr/dp/1060694,https://www.amazon.fr/dp/1060694 not available,N/A,N/A
100,https://www.amazon.de/dp/1061305,https://www.amazon.de/dp/1061305 not available,N/A,N/A
101,https://www.amazon.fr/dp/1061305,https://www.amazon.fr/dp/1061305 not available,N/A,N/A
102,https://www.amazon.de/dp/1063685,https://www.amazon.de/dp/1063685 not available,N/A,N/A
103,https://www.amazon.fr/dp/1063685,https://www.amazon.fr/dp/1063685 not available,N/A,N/A
104,https://www.amazon.de/dp/1065440,https://www.amazon.de/dp/1065440 not available,N/A,N/A
105,https://www.amazon.fr/dp/1065440,https://www.amazon.fr/dp/1065440 not available,N/A,N/A
106,https://www.amazon.de/dp/1065548,https://www.amazon.de/dp/1065548 not available,N/A,N/A
107,https://www.amazon.fr/dp/1065548,https://www.amazon.fr/dp/1065548 not available,N/A,N/A
108,https://www.amazon.de/dp/1066544,https://www.amazon.de/dp/1066544 not available,N/A,N/A
109,https://www.amazon.fr/dp/1066544,https://www.amazon.fr/dp/1066544 not available,N/A,N/A
110,https://www.amazon.de/dp/1067087,https://www.amazon.de/dp/1067087 not available,N/A,N/A
111,https://www.amazon.fr/dp/1067087,https://www.amazon.fr/dp/1067087 not available,N/A,N/A
112,https://www.amazon.de/dp/1067311,https://www.amazon.de/dp/1067311 not available,N/A,N/A
113,https://www.amazon.fr/dp/1067311,https://www.amazon.fr/dp/1067311 not available,N/A,N/A
114,https://www.amazon.es/dp/000106875X,"Etuden 1 & 2 orgue : Gyorgy, Ligeti: Libros","https://images-na.ssl-images-amazon.com/images/I/31+SH2b7VAL._SY351_BO1,204,203,200_.jpg",  Etuden 1 & 2 orgue   Partitura – 1 enero 2000  
115,https://www.amazon.fr/dp/000106875X,"Amazon.fr - Etuden 1 & 2 orgue - Gyorgy, Ligeti - Livres","https://images-na.ssl-images-amazon.com/images/I/31+SH2b7VAL._SY351_BO1,204,203,200_.jpg",  Etuden 1 & 2 orgue   Partition – 1 janvier 2000  
116,https://www.amazon.it/dp/000106875X,"Etuden 1 & 2 orgue: Orgel. : Gyorgy, Ligeti: Libri - Amazon","https://images-na.ssl-images-amazon.com/images/I/31+SH2b7VAL._SY351_BO1,204,203,200_.jpg",  Etuden 1 & 2 orgue: Orgel.   Spartito musicale – 1 gennaio 2000  
117,https://www.amazon.de/dp/1069470,https://www.amazon.de/dp/1069470 not available,N/A,N/A
118,https://www.amazon.fr/dp/1069470,https://www.amazon.fr/dp/1069470 not available,N/A,N/A
119,https://www.amazon.de/dp/1070991,https://www.amazon.de/dp/1070991 not available,N/A,N/A
120,https://www.amazon.fr/dp/1070991,https://www.amazon.fr/dp/1070991 not available,N/A,N/A
121,https://www.amazon.de/dp/000107119X,"COMPLETE SONGS WITH PIANO ACCOMPANIMENT BAND 2 CHANT : Hans, Pfitzner: Amazon.de: Books","https://images-na.ssl-images-amazon.com/images/I/41K3KHLZHNL._SX379_BO1,204,203,200_.jpg",  COMPLETE SONGS WITH PIANO ACCOMPANIMENT BAND 2 CHANT   Sheet music – 1 Jan. 1983  
122,https://www.amazon.fr/dp/000107119X,"Amazon.fr - Complete songs with piano accompaniment band 2 chant - Hans, Pfitzner - Livres","https://images-na.ssl-images-amazon.com/images/I/41K3KHLZHNL._SX379_BO1,204,203,200_.jpg",  Complete songs with piano accompaniment band 2 chant   Partition – 1 janvier 1983  
123,https://www.amazon.de/dp/1072064,https://www.amazon.de/dp/1072064 not available,N/A,N/A
124,https://www.amazon.de/dp/1072226,https://www.amazon.de/dp/1072226 not available,N/A,N/A
125,https://www.amazon.fr/dp/1072226,https://www.amazon.fr/dp/1072226 not available,N/A,N/A
126,https://www.amazon.de/dp/1072250,https://www.amazon.de/dp/1072250 not available,N/A,N/A
127,https://www.amazon.fr/dp/1072250,https://www.amazon.fr/dp/1072250 not available,N/A,N/A
128,https://www.amazon.de/dp/1072498,https://www.amazon.de/dp/1072498 not available,N/A,N/A
129,https://www.amazon.fr/dp/1072498,https://www.amazon.fr/dp/1072498 not available,N/A,N/A
130,https://www.amazon.de/dp/1073389,https://www.amazon.de/dp/1073389 not available,N/A,N/A
131,https://www.amazon.fr/dp/1073389,https://www.amazon.fr/dp/1073389 not available,N/A,N/A
132,https://www.amazon.de/dp/1073915,https://www.amazon.de/dp/1073915 not available,N/A,N/A
133,https://www.amazon.fr/dp/1073915,https://www.amazon.fr/dp/1073915 not available,N/A,N/A
